NGC4503, 188.0254, 11.1756, 12.1, 3.5
NGC7020, 317.8329, -64.0253, 12.8, 3.5
NGC7021, 317.8329, -64.0253, 12.8, 3.5
NGC4564, 189.1121, 11.4397, 12.1, 3.5
NGC5878, 228.4404, -14.2703, 12.4, 3.5
NGC1511, 59.9033, -67.6347, 11.9, 3.5
NGC7541, 348.6800, 4.5344, 12.4, 3.5
NGC7581, 348.6800, 4.5344, 12.4, 3.5
NGC2369, 109.1571, -62.3439, 13.2, 3.5
NGC2815, 139.0813, -23.6339, 12.8, 3.5
NGC7817, 0.9938, 20.7506, 12.6, 3.5
NGC4307, 185.5217, 9.0419, 12.9, 3.5
NGC4359, 186.0475, 31.5214, 13.7, 3.5
NGC3390, 162.0179, -31.5333, 12.9, 3.5
NGC6368, 261.7975, 11.5431, 13.1, 3.5
NGC5348, 208.5462, 5.2272, 13.9, 3.5
NGC4394, 186.4817, 18.2142, 11.7, 3.4
NGC3507, 165.8563, 18.1347, 12.7, 3.4
NGC4589, 189.3525, 74.1919, 11.7, 3.4
NGC5584, 215.5992, -0.3881, 12.1, 3.4
NGC7552, 349.0442, -42.5847, 11.3, 3.4
NGC5018, 198.2537, -19.5194, 11.7, 3.4
NGC6907, 306.2775, -24.8092, 11.9, 3.4
NGC691, 27.6738, 21.7603, 12.2, 3.4
NGC4603, 190.2292, -40.9761, 12.3, 3.4
NGC2652, 145.6383, -3.6992, 11.9, 3.4
NGC2974, 145.6383, -3.6992, 11.9, 3.4
NGC3347, 160.6942, -36.3533, 12.2, 3.4
NGC5172, 202.3292, 17.0517, 12.6, 3.4
NGC520, 21.1446, 3.7942, 12.2, 3.4
NGC4772, 193.3708, 2.1686, 12.0, 3.4
NGC1241, 47.8108, -8.9222, 12.9, 3.4
NGC1353, 53.0129, -20.8189, 12.4, 3.4
NGC3755, 174.1383, 36.4103, 13.5, 3.4
NGC4443, 187.2621, 13.1844, 12.1, 3.4
NGC4461, 187.2621, 13.1844, 12.1, 3.4
NGC1386, 54.1929, -35.9989, 12.1, 3.4
NGC4602, 190.1533, -5.1325, 12.3, 3.4
NGC493, 20.5383, 0.9464, 12.9, 3.4
NGC1032, 39.8483, 1.0939, 12.6, 3.4
NGC7241, 333.9571, 19.2314, 13.4, 3.4
NGC5488, 212.0121, -33.3147, 12.5, 3.4
NGC5690, 219.4213, 2.2906, 12.7, 3.4
NGC7307, 338.4683, -40.9347, 12.9, 3.4
NGC3693, 172.0479, -13.1942, 13.5, 3.4
NGC5073, 199.8367, -14.8464, 13.3, 3.4
NGC4197, 183.6608, 5.8061, 13.5, 3.4
NGC1247, 48.0596, -10.4811, 13.5, 3.4
NGC7496, 347.4454, -43.4275, 12.2, 3.3
NGC1404, 54.7154, -35.5928, 11.0, 3.3
NGC4608, 190.3050, 10.1556, 12.0, 3.3
NGC5375, 209.2329, 29.1642, 12.3, 3.3
NGC5396, 209.2329, 29.1642, 12.3, 3.3
NGC5963, 233.3658, 56.5600, 13.1, 3.3
NGC4814, 193.8408, 58.3444, 12.8, 3.3
NGC1167, 45.4263, 35.2058, 13.4, 3.3
NGC5266, 205.7575, -48.1692, 12.1, 3.3
NGC2822, 138.4575, -69.6442, 11.9, 3.3
NGC3104, 150.9879, 40.7572, 13.8, 3.3
NGC1700, 74.2342, -4.8653, 12.2, 3.3
NGC5026, 198.5558, -42.9614, 12.2, 3.3
NGC7753, 356.7700, 29.4839, 12.8, 3.3
NGC1494, 59.4271, -48.9094, 12.4, 3.3
NGC3271, 157.6104, -35.3600, 12.9, 3.3
NGC4039, 180.4742, -18.8856, 10.9, 3.3
NGC4606, 190.2396, 11.9119, 12.7, 3.3
NGC7059, 321.8404, -60.0147, 12.4, 3.3
NGC972, 38.5554, 29.3103, 12.3, 3.3
NGC4546, 188.8729, -3.7931, 11.3, 3.3
NGC4694, 192.0621, 10.9839, 12.1, 3.3
