NGC236, 10.8642, 2.9581, 13.5, 1.2
NGC237, 10.8663, 0.1253, 13.0, 1.6
NGC238, 10.8567, -49.8172, 12.5, 2.0
NGC239, 11.1562, -2.2400, 13.3, 1.0
NGC240, 11.2579, 6.1128, 13.7, 1.2
NGC243, 11.5029, 29.9597, 13.7, 0.9
NGC244, 11.4437, -14.4028, 12.9, 1.2
NGC245, 11.5229, -0.2767, 12.3, 1.3
NGC247, 11.7846, -19.2400, 9.1, 19.2
NGC250, 11.8167, 7.9100, 13.8, 1.1
NGC251, 11.9746, 19.5969, 13.2, 2.4
NGC252, 12.0071, 27.6233, 12.4, 1.4
NGC253, 11.8879, -24.7125, 7.2, 29.0
NGC254, 11.8646, -30.5781, 11.7, 2.6
NGC255, 11.9471, -10.5317, 11.9, 3.1
NGC257, 12.0067, 8.2967, 12.6, 1.9
NGC258, 12.0533, 27.6578, 14.2, 0.5
NGC259, 12.0133, -1.2242, 12.8, 2.9
NGC260, 12.1454, 27.6919, 13.5, 0.8
NGC262, 12.1963, 31.9575, 13.1, 1.1
NGC263, 12.2017, -12.8928, 14.3, 0.7
NGC264, 12.0871, -37.7656, 13.5, 1.1
NGC266, 12.4492, 32.2775, 11.6, 3.0
NGC268, 12.5392, -4.8061, 13.1, 1.6
NGC270, 12.6350, -7.3483, 12.9, 1.7
NGC271, 12.6746, -0.0894, 12.0, 2.2
NGC273, 12.7017, -5.1144, 12.9, 2.1
NGC274, 12.7575, -6.9433, 11.8, 1.4
NGC275, 12.7687, -6.9347, 12.5, 1.5
NGC276, 13.0271, -21.3197, 14.7, 1.0
NGC277, 12.8217, -7.4036, 13.7, 1.4
NGC278, 13.0188, 47.5508, 10.8, 2.1
NGC279, 13.0371, -1.7817, 12.7, 1.6
NGC280, 13.1258, 24.3508, 13.3, 1.7
NGC282, 13.1750, 30.6389, 13.7, 1.0
NGC283, 13.3046, -12.8367, 14.1, 1.6
NGC284, 13.3508, -12.8417, 14.4, 0.6
NGC285, 13.3742, -12.8397, 14.7, 0.7
NGC286, 13.3762, -12.8878, 14.1, 1.3
NGC287, 13.3679, 32.4825, 14.0, 0.8
NGC289, 13.1754, -30.7944, 11.0, 5.1
NGC291, 13.3742, -7.2325, 13.9, 1.1
NGC292, 13.1583, -71.2000, 2.3, 319.1
NGC293, 13.5667, -6.7644, 14.2, 1.1
NGC296, 13.7808, 31.5422, 12.6, 2.2
NGC297, 13.7454, -6.6497, 15.5, 0.3
NGC298, 13.7592, -6.6664, 13.8, 1.7
NGC300, 13.7221, -36.3158, 8.1, 19.0
NGC301, 14.0762, -9.3267, 14.8, 0.7
NGC303, 13.7275, -15.3450, 14.3, 0.7
NGC304, 14.0250, 24.1272, 13.1, 1.1
NGC307, 14.1354, -0.2278, 12.8, 1.6
NGC309, 14.1775, -8.0858, 11.9, 3.0
NGC311, 14.3867, 30.2803, 13.0, 1.5
