NGC2129, 90.2771, 23.3178, 6.7, 6.0
NGC2130, 88.0992, -66.6658, 12.0, 1.2
NGC2133, 87.8700, -70.8250, 12.0, 1.7
NGC2134, 87.9862, -70.9028, 11.1, 2.5
NGC2135, 88.3958, -66.5728, 12.1, 1.0
NGC2136, 88.2438, -68.5075, 10.5, 1.9
NGC2137, 88.3050, -68.5181, 12.7, 0.8
NGC2138, 88.7033, -64.1647, 13.8, 1.0
NGC2140, 88.5679, -67.4000, 12.4, 1.7
NGC2141, 90.7292, 10.4464, 9.4, 10.0
NGC2145, 88.5950, -69.0981, 12.1, 1.7
NGC2147, 88.9404, -67.7983, 12.9, 1.1
NGC2153, 89.4658, -65.5992, 13.1, 1.3
NGC2154, 89.4096, -66.7378, 11.8, 2.4
NGC2155, 89.6388, -64.5236, 12.6, 2.1
NGC2156, 89.4600, -67.5392, 11.4, 1.1
NGC2157, 89.3954, -68.8028, 10.2, 2.7
NGC2158, 91.8567, 24.0961, 8.6, 5.0
NGC2159, 89.5125, -67.3756, 11.4, 0.9
NGC2160, 89.5538, -67.7103, 12.2, 1.2
NGC2161, 88.9300, -73.6461, 13.0, 2.2
NGC2164, 89.7292, -67.4844, 10.3, 2.5
NGC2165, 92.7667, 51.6783, 12.7, 6.0
NGC2166, 89.8908, -66.0586, 12.9, 1.2
NGC2169, 92.1013, 13.9647, 5.9, 6.0
NGC2172, 90.0246, -67.3631, 11.8, 1.7
NGC2173, 89.4938, -71.0219, 11.9, 2.4
NGC2177, 90.3188, -66.2667, 12.8, 1.2
NGC2181, 90.6821, -64.7350, 13.6, 1.6
NGC2186, 93.0296, 5.4586, 8.7, 5.0
NGC2190, 90.2671, -73.2744, 12.9, 2.0
NGC2192, 93.8225, 39.8553, 10.9, 5.0
NGC2193, 91.5746, -64.9008, 13.4, 1.9
NGC2194, 93.4412, 12.8067, 8.5, 9.0
NGC2197, 91.5362, -66.9025, 13.5, 1.7
NGC2203, 91.1779, -74.5617, 12.0, 3.3
NGC2204, 93.8875, -17.3350, 8.6, 10.0
NGC2209, 92.1396, -72.1622, 13.2, 2.8
NGC2210, 92.8829, -68.8792, 10.2, 2.1
NGC2213, 92.6750, -70.4717, 12.4, 2.1
NGC2214, 93.2396, -67.7408, 10.9, 3.6
NGC2215, 95.2050, -6.7161, 8.4, 8.0
NGC2231, 95.1792, -66.4814, 13.2, 2.0
NGC2232, 96.8125, -3.2417, 4.2, 45.0
NGC2236, 97.4150, 6.8308, 8.5, 8.0
NGC2239, 98.0792, 4.8567, 4.8, 24.0
NGC2241, 95.7221, -67.0753, 13.3, 1.3
NGC2243, 97.3933, -30.7186, 9.4, 8.3
NGC2244, 98.0792, 4.8567, 4.8, 24.0
NGC2249, 96.4567, -67.0803, 12.2, 1.7
NGC2250, 98.4575, -4.9156, 8.9, 10.0
NGC2251, 98.6600, 8.3664, 7.3, 10.0
NGC2252, 98.5825, 5.3228, 7.7, 18.0
NGC2254, 98.9442, 7.6708, 9.1, 6.0
NGC2257, 97.5542, -63.6753, 13.5, 2.2
NGC2259, 99.6387, 10.8825, 10.8, 3.5
NGC2262, 99.9112, 1.1417, 11.3, 4.0
NGC2264, 100.2425, 9.8956, 4.1, 40.0
NGC2266, 100.8300, 26.9694, 9.5, 5.0
NGC2269, 100.8208, 4.6244, 10.0, 3.0
NGC2281, 102.0742, 41.0789, 5.4, 25.0
NGC2286, 101.9171, -2.8522, 7.5, 15.0
NGC2298, 102.2467, -35.9953, 9.3, 5.0
NGC2299, 102.9858, -6.9156, 8.9, 2.5
NGC2301, 102.9383, 0.4592, 6.0, 15.0
NGC2302, 102.9858, -6.9156, 8.9, 2.5
NGC2304, 103.7992, 17.9886, 10.0, 3.0
NGC2309, 104.0150, -6.8256, 10.5, 5.0
NGC2311, 104.4479, -3.3886, 9.6, 7.0
NGC2324, 106.0329, 1.0447, 8.4, 8.0
NGC2331, 106.7492, 27.2617, 8.5, 19.0
NGC2335, 106.7058, -9.9714, 7.2, 7.0
NGC2343, 107.0279, -9.3833, 6.7, 6.0
NGC2345, 107.0779, -12.8064, 7.7, 12.0
NGC2353, 108.6262, -9.7342, 7.1, 18.0
NGC2354, 108.5417, -24.3100, 6.5, 18.0
NGC2355, 109.2467, 13.7500, 9.7, 8.0
NGC2356, 109.2467, 13.7500, 9.7, 8.0
NGC2360, 109.4296, -14.3586, 7.2, 14.0
NGC2362, 109.6725, -23.0458, 3.8, 6.0
NGC2367, 110.0250, -20.1183, 7.9, 5.0
NGC2368, 110.2592, -9.6256, 11.8, 3.0
NGC2374, 110.9833, -12.7367, 8.0, 12.0
NGC2383, 111.1663, -19.0525, 8.4, 5.0
NGC2384, 111.2917, -20.9783, 7.4, 5.0
NGC2395, 111.8033, 13.6083, 8.0, 15.0
